"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station","wheelchair_boarding","platform_code"
000000385702,"","Hückelhoven, Baal Kirche",,"51.034380000000","6.279874000000",0,,0,""
000000385902,"","Hückelhoven, Baal Schule",,"51.035906000000","6.284431000000",0,,0,""
000000390601,"","Hückelhoven, Hilfarth Kaphofstraße",,"51.039478000000","6.215788000000",0,,0,""
000000390801,"","Hückelhoven, Hilfarth Kleiststraße",,"51.039818000000","6.211841000000",0,,0,""
000000394001,"","Hückelhoven, Von-Dechen-Straße",,"51.061599000000","6.225392000000",0,,0,""
000000394201,"","Hückelhoven, Friedrichplatz",,"51.059419000000","6.218777000000",0,,0,""
000000394202,"","Hückelhoven, Friedrichplatz",,"51.059419000000","6.218777000000",0,,0,""
000000544002,"","Simmerath, Rurberg Woffelsbacher Straße",,"50.617005000000","6.377351000000",0,,0,"H.2"
000000100904,"","Aachen, Alter Posthof",,"50.771778000000","6.084567000000",0,,0,"H.4"
000000101405,"","Aachen, Schanz (Vaalser Straße)",,"50.770670000000","6.073683000000",0,,0,"H.5"
000000101406,"","Aachen, Schanz (Vaalser Straße)",,"50.770677000000","6.073302000000",0,,0,"H.6"
000000102502,"","Aachen, Bastei",,"50.782646000000","6.089325000000",0,,0,"H.2"
000000102701,"","Aachen, Driescher Gässchen (RWTH Aachen)",,"50.779055000000","6.081511000000",0,,0,"H.1"
000000110904,"","Aachen, Viktoriaallee",,"50.770300000000","6.108306000000",0,,0,"H.4"
000000115102,"","Aachen, Brand Heussstraße",,"50.751588000000","6.155329000000",0,,0,"H.2"
000000121003,"","Aachen, Eich (Schulbus)",,"50.732574000000","6.142932000000",0,,0,"H.3"
000000126801,"","Aachen, Eilendorf Breitbenden",,"50.774911000000","6.163432000000",0,,0,"H.1"
000000129304,"","Aachen, Zeppelinstraße",,"50.767896000000","6.121276000000",0,,0,"H.4"
000000139304,"","Aachen, Hanbruch Schwimmhalle West Ulla-Klinger-H.",,"50.767908000000","6.055163000000",0,,0,"H.4"
000000144201,"","Aachen, Hainbuchenstraße",,"50.778186000000","6.063554000000",0,,0,"H.1"
000000144202,"","Aachen, Hainbuchenstraße",,"50.778107000000","6.062595000000",0,,0,"H.2"
000000145104,"","Aachen, ASEAG",,"50.785706000000","6.131094000000",0,,0,"H.4"
000000147104,"","Aachen, Kornelimünster Schulberg",,"50.729414000000","6.178966000000",0,,0,"H.4"
000000151602,"","Aachen, Laurensberg Am Beulardstein",,"50.804552000000","6.067181000000",0,,0,"H.2"
000000152704,"","Aachen, Kreuzerdriesch",,"50.742695000000","6.123957000000",0,,0,"H.4"
000000157303,"","Aachen, Orsbach Lemiers",,"50.786914000000","5.998712000000",0,,0,"H.3"
000000159002,"","Aachen, Walhorner Straße",,"50.740212000000","6.045930000000",0,,0,"H.2"
000000159802,"","Aachen, Richterich Hasenwaldstraße",,"50.809946000000","6.069910000000",0,,0,"H.2"
000000161504,"","Aachen, Richterich Schönauer Friede",,"50.816583000000","6.065220000000",0,,0,"H.4"
000000161702,"","Aachen, Richterich Schönauer Hang",,"50.811917000000","6.068196000000",0,,0,"H.2"
000000164002,"","Aachen, Pius-Gymnasium",,"50.754520000000","6.085797000000",0,,0,"H.2"
000000173302,"","Aachen, Vaalserquartier Püngelerstraße",,"50.769060000000","6.024721000000",0,,0,"H.2"
000000174504,"","Aachen, Vaalserquartier Vaals Grenze",,"50.770692000000","6.025596000000",0,,0,"H.4"
000000174602,"","Aachen, Verlautenheide Großheidstraße",,"50.794275000000","6.163338000000",0,,0,"H.2"
000000175203,"","Aachen, Verlautenheide Waldstraße",,"50.793747000000","6.160858000000",0,,0,"H.3"
000000175704,"","Aachen, Walheim Albert-Einstein-Straße",,"50.704561000000","6.175275000000",0,,0,"H.4"
000000177302,"","Aachen, Walheim Sperberweg",,"50.705116000000","6.172578000000",0,,0,"H.2"
000000185302,"","Alsdorf, Burg",,"50.879966000000","6.162798000000",0,,0,"H.2"
